,SKU,Product Description,Menge / Unit (Reference),Product Qty,Purchase,Shipping,Free Shipping,Purchace incl. Freight,Purchasing Total,Margin %,Yield,Unique Selling Price,Total Selling Price
1419,200431020000-PAL,"Tiefe Palmblatt-Schüsseln 18 cm , Anzahl 
pro Verp. = 25 Stück , Umverpackung/ VE = , VE je Karton = 24 , Kartons auf Palette
 = 12",1.0,7200.0,"0,300","4,99",250.0,"0,300",2160,"0,20","432,00","0,36€","2592,00"
1420,,,2.0,14400.0,"0,300","4,99",250.0,"0,300",4320,"0,19","820,80","0,36€","5140,80"
1421,,,3.0,21600.0,"0,300","4,99",250.0,"0,300",6480,"0,18","1166,40","0,35€","7646,40"
1422,,,4.0,28800.0,"0,300","4,99",250.0,"0,300",8640,"0,17","1468,80","0,35€","10108,80"
1423,,,5.0,36000.0,"0,300","4,99",250.0,"0,300",10800,"0,16","1728,00","0,35€","12528,00"
1424,,,6.0,43200.0,"0,300","4,99",250.0,"0,300",12960,"0,15","1944,00","0,35€","14904,00"
1425,,,7.0,50400.0,"0,300","4,99",250.0,"0,300",15120,"0,14","2116,80","0,34€","17236,80"
1426,,,8.0,57600.0,"0,300","4,99",250.0,"0,300",17280,"0,13","2246,40","0,34€","19526,40"
1427,,,9.0,64800.0,"0,300","4,99",250.0,"0,300",19440,"0,12","2332,80","0,34€","21772,80"
1428,,,10.0,72000.0,"0,300","4,99",250.0,"0,300",21600,"0,10","2160,00","0,33€","23760,00"
1429,,,,,,,,,,,,,
1430,200432220000,"Runde Palmblatt-Schüsseln 7,5 cm , Anzahl 
pro Verp. = 25 Stück , Umverpackung/ VE = , VE je Karton = 88 , Kartons auf Palette
 = 12",1.0,560.0,"0,170","4,99",250.0,"0,17","100,19","0,45","45,08","0,25€","145,26"
1431,,,2.0,1060.0,"0,170","4,99",250.0,"0,17","185,19","0,42","77,77","0,24€","262,96"
1432,,,3.0,1560.0,"0,170","4,99",250.0,"0,17","265,20","0,38","100,77","0,23€","365,97"
1433,,,4.0,2060.0,"0,170","4,99",250.0,"0,17","350,20","0,36","126,07","0,23€","476,27"
1434,,,5.0,2560.0,"0,170","4,99",250.0,"0,17","435,20","0,34","147,96","0,22€","583,16"
1435,,,6.0,3060.0,"0,170","4,99",250.0,"0,17","520,2","0,32","166,46","0,22€","686,66"
1436,,,7.0,3560.0,"0,170","4,99",250.0,"0,17","605,2","0,28","169,45","0,21€","774,65"
1437,,,8.0,4060.0,"0,170","4,99",250.0,"0,17","690,2","0,26","179,45","0,21€","869,65"
1438,,,9.0,4560.0,"0,170","4,99",250.0,"0,17","775,2","0,24","186,04","0,21€","961,24"
1439,,,10.0,5060.0,"0,170","4,99",250.0,"0,17","860,2","0,22","189,24","0,20€","1049,44"
1440,,,,,,,,,,,,,
1441,200432220000-PAL,"Runde Palmblatt-Schüsseln 7,5 cm , Anzahl 
pro Verp. = 25 Stück , Umverpackung/ VE = , VE je Karton = 88 , Kartons auf Palette
 = 12",1.0,23520.0,"0,170","4,99",250.0,"0,17","3998,4","0,20","799,68","0,20€","4798,08"
1442,,,2.0,49920.0,"0,170","4,99",250.0,"0,17","8486,40","0,19","1612,41","0,20€","10098,81"
1443,,,3.0,76320.0,"0,170","4,99",250.0,"0,17","12974,40","0,18","2335,39","0,20€","15309,79"
1444,,,4.0,102720.0,"0,170","4,99",250.0,"0,17","17462,4","0,17","2968,60","0,19€","20431,0"
1445,,,5.0,129120.0,"0,170","4,99",250.0,"0,17","21950,4","0,16","3512,06","0,19€","25462,46"
1446,,,6.0,155520.0,"0,170","4,99",250.0,"0,17","26438,4","0,15","3965,76","0,19€","30404,16"
1447,,,7.0,181920.0,"0,170","4,99",250.0,"0,17","30926,4","0,14","4329,69","0,19€","35256,09"
1448,,,8.0,208320.0,"0,170","4,99",250.0,"0,17","35414,4","0,13","4603,87","0,19€","40018,27"
1449,,,9.0,234720.0,"0,170","4,99",250.0,"0,17","39902,4","0,12","4788,28","0,19€","44690,68"
1450,,,10.0,261120.0,"0,170","4,99",250.0,"0,17","44390,4","0,10","4439,04","0,18€","48829,44"
1451,,,,,,,,,,,,,
1452,200433220000,"Runde Palmblatt-Schüsseln 10 cm , Anzahl 
pro Verp. = 25 Stück , Umverpackung/ VE = , VE je Karton = 72 , Kartons auf Palette
 = 12",1.0,500.0,"0,210","4,99",250.0,"0,220","109,99","0,45","49,50","0,32€","159,49"
1453,,,2.0,1000.0,"0,210","4,99",250.0,"0,215","214,99","0,42","90,30","0,31€","305,29"
1454,,,3.0,1500.0,"0,210","4,99",250.0,"0,210",315,"0,38","119,70","0,29€","434,70"
1455,,,4.0,2000.0,"0,210","4,99",250.0,"0,210",420,"0,36","151,20","0,29€","571,20"
1456,,,5.0,2500.0,"0,210","4,99",250.0,"0,210",525,"0,34","178,50","0,28€","703,50"
1457,,,6.0,3000.0,"0,210","4,99",250.0,"0,210",630,"0,32","201,60","0,28€","831,60"
1458,,,7.0,3500.0,"0,210","4,99",250.0,"0,210",735,"0,28","205,80","0,27€","940,80"
1459,,,8.0,4000.0,"0,210","4,99",250.0,"0,210",840,"0,26","218,40","0,26€","1058,40"
1460,,,9.0,4500.0,"0,210","4,99",250.0,"0,210",945,"0,24","226,80","0,26€","1171,80"
1461,,,10.0,5000.0,"0,210","4,99",250.0,"0,210",1050,"0,22","231,00","0,26€","1281,00"
1462,,,,,,,,,,,,,
1463,200433220000-PAL,"Runde Palmblatt-Schüsseln 10 cm , Anzahl 
pro Verp. = 25 Stück , Umverpackung/ VE = , VE je Karton = 72 , Kartons auf Palette
 = 12",1.0,19040.0,"0,210","4,99",250.0,"0,21","3998,39","0,20","799,68","0,25€","4798,08"
1464,,,2.0,40640.0,"0,210","4,99",250.0,"0,21","8534,4","0,19","1621,53","0,24€","10155,93"
1465,,,3.0,62240.0,"0,210","4,99",250.0,"0,21","13070,4","0,18","2352,67","0,24€","15423,07"
1466,,,4.0,83840.0,"0,210","4,99",250.0,"0,20","17606,39","0,17","2993,08","0,24€","20599,47"
1467,,,5.0,105440.0,"0,210","4,99",250.0,"0,21","22142,39","0,16","3542,78","0,24€","25685,17"
1468,,,6.0,127040.0,"0,210","4,99",250.0,"0,21","26678,39","0,15","4001,75","0,24€","30680,14"
1469,,,7.0,148640.0,"0,210","4,99",250.0,"0,21","31214,39","0,14","4370,01","0,23€","35584,40"
1470,,,8.0,170240.0,"0,210","4,99",250.0,"0,21","35750,4","0,13","4647,55","0,23€","40397,95"
1471,,,9.0,191840.0,"0,210","4,99",250.0,"0,21","40286,4","0,12","4834,36","0,23€","45120,76"
1472,,,10.0,213440.0,"0,210","4,99",250.0,"0,21","44822,4","0,10","4482,24","0,23€","49304,64"
1473,,,,,,,,,,,,,
1474,200434220000,"Runde Palmblatt-Schüsseln 12 cm , Anzahl 
pro Verp. = 25 Stück , Umverpackung/ VE = , VE je Karton = 72 , Kartons auf Palette
 = 12",1.0,385.0,"0,260","4,99",250.0,"0,27","105,09","0,45","47,29","0,39€","152,38"
1475,,,2.0,610.0,"0,260","4,99",250.0,"0,26","163,59","0,42","68,70","0,38€","232,29"
1476,,,3.0,835.0,"0,260","4,99",250.0,"0,26","222,09","0,38","84,39","0,36€","306,48"
1477,,,4.0,1060.0,"0,260","4,99",250.0,"0,26","275,6","0,36","99,21","0,35€","374,81"
1478,,,5.0,1285.0,"0,260","4,99",250.0,"0,26","334,1","0,34","113,59","0,34€","447,69"
1479,,,6.0,1510.0,"0,260","4,99",250.0,"0,26","392,6","0,32","125,63","0,34€","518,23"
1480,,,7.0,1735.0,"0,260","4,99",250.0,"0,26","451,1","0,28","126,30","0,33€","577,4"
1481,,,8.0,1960.0,"0,260","4,99",250.0,"0,26","509,6","0,26","132,49","0,32€","642,09"
1482,,,9.0,2185.0,"0,260","4,99",250.0,"0,26","568,1","0,24","136,34","0,32€","704,44"
1483,,,10.0,2410.0,"0,260","4,99",250.0,"0,26","626,6","0,22","137,85","0,31€","764,45"
1484,,,,,,,,,,,,,
1485,200434220000-PAL,"Runde Palmblatt-Schüsseln 12 cm , Anzahl 
pro Verp. = 25 Stück , Umverpackung/ VE = , VE je Karton = 72 , Kartons auf Palette
 = 12",1.0,15360.0,"0,260","4,99",250.0,"0,26","3993,60","0,20","798,72","0,31€","4792,32"
1486,,,2.0,36960.0,"0,260","4,99",250.0,"0,26","9609,6","0,19","1825,82","0,30€","11435,42"
1487,,,3.0,58560.0,"0,260","4,99",250.0,"0,26","15225,6","0,18","2740,60","0,30€","17966,2"
1488,,,4.0,80160.0,"0,260","4,99",250.0,"0,26","20841,60","0,17","3543,07","0,30€","24384,67"
1489,,,5.0,101760.0,"0,260","4,99",250.0,"0,26","26457,60","0,16","4233,21","0,30€","30690,81"
1490,,,6.0,123360.0,"0,260","4,99",250.0,"0,26","32073,60","0,15","4811,04","0,29€","36884,64"
1491,,,7.0,144960.0,"0,260","4,99",250.0,"0,26","37689,6","0,14","5276,54","0,29€","42966,14"
1492,,,8.0,166560.0,"0,260","4,99",250.0,"0,26","43305,6","0,13","5629,72","0,29€","48935,32"
1493,,,9.0,188160.0,"0,260","4,99",250.0,"0,26","48921,6","0,12","5870,59","0,29€","54792,19"
1494,,,10.0,209760.0,"0,260","4,99",250.0,"0,26","54537,6","0,10","5453,76","0,28€","59991,36"
1495,,,,,,,,,,,,,
1496,200435020000,"Runde Palmblatt-Schüsseln 14 cm , Anzahl 
pro Verp. = 25 Stück , Umverpackung/ VE = , VE je Karton = 63 , Kartons auf Palette
 = 12",1.0,305.0,"0,320","4,99",250.0,"0,33","102,59","0,45","46,16","0,48€","148,75"
1497,,,2.0,530.0,"0,320","4,99",250.0,"0,32","174,59","0,42","73,32","0,46€","247,91"
1498,,,3.0,755.0,"0,320","4,99",250.0,"0,32","246,59","0,38","93,70","0,45€","340,29"
1499,,,4.0,980.0,"0,320","4,99",250.0,"0,32","313,6","0,36","112,89","0,43€","426,49"
1500,,,5.0,1205.0,"0,320","4,99",250.0,"0,32","385,6","0,34","131,10","0,42€","516,7"
1501,,,6.0,1430.0,"0,320","4,99",250.0,"0,32","457,6","0,32","146,43","0,42€","604,03"
1502,,,7.0,1655.0,"0,320","4,99",250.0,"0,32","529,6","0,28","148,28","0,40€","677,88"
1503,,,8.0,1880.0,"0,320","4,99",250.0,"0,32","601,6","0,26","156,41","0,40€","758,01"
1504,,,9.0,2105.0,"0,320","4,99",250.0,"0,32","673,6","0,24","161,66","0,39€","835,26"
1505,,,10.0,2330.0,"0,320","4,99",250.0,"0,32","745,6","0,22","164,03","0,39€","909,63"
1506,,,,,,,,,,,,,
1507,200435020000-PAL,"Runde Palmblatt-Schüsseln 14 cm , Anzahl 
pro Verp. = 25 Stück , Umverpackung/ VE = , VE je Karton = 63 , Kartons auf Palette
 = 12",1.0,12500.0,"0,320","4,99",250.0,"0,32","4000,0","0,20","800,0","0,38€","4800,0"
1508,,,2.0,31400.0,"0,320","4,99",250.0,"0,32","10048,0","0,19","1909,12","0,38€","11957,11"
1509,,,3.0,50300.0,"0,320","4,99",250.0,"0,32","16096,0","0,18","2897,27","0,37€","18993,27"
1510,,,4.0,69200.0,"0,320","4,99",250.0,"0,32","22144,0","0,17","3764,48","0,37€","25908,48"
1511,,,5.0,88100.0,"0,320","4,99",250.0,"0,32","28192,0","0,16","4510,72","0,37€","32702,72"
1512,,,6.0,107000.0,"0,320","4,99",250.0,"0,32","34240,0","0,15","5136,0","0,36€","39376,0"
1513,,,7.0,125900.0,"0,320","4,99",250.0,"0,32","40288,0","0,14","5640,32","0,36€","45928,32"
1514,,,8.0,144800.0,"0,320","4,99",250.0,"0,32","46336,0","0,13","6023,68","0,36€","52359,68"
1515,,,9.0,163700.0,"0,320","4,99",250.0,"0,32","52384,0","0,12","6286,08","0,35€","58670,08"
1516,,,10.0,182600.0,"0,320","4,99",250.0,"0,32","58432,0","0,10","5843,20","0,35€","64275,2"
1517,,,,,,,,,,,,,
1518,200440020000,"Runde Palmblatt-Schüsseln 15 cm , Anzahl 
pro Verp. = 25 Stück , Umverpackung/ VE = , VE je Karton = 30 , Kartons auf Palette
 = 12",1.0,285.0,"0,340","4,99",250.0,"0,35","101,89","0,45","45,85","0,51€","147,74"
1519,,,2.0,510.0,"0,340","4,99",250.0,"0,34","178,39","0,42","74,92","0,49€","253,31"
1520,,,3.0,735.0,"0,340","4,99",250.0,"0,34","254,89","0,38","96,85","0,47€","351,74"
1521,,,4.0,960.0,"0,340","4,99",250.0,"0,34","326,40","0,36","117,50","0,46€","443,90"
1522,,,5.0,1185.0,"0,340","4,99",250.0,"0,34","402,90","0,34","136,98","0,45€","539,88"
1523,,,6.0,1410.0,"0,340","4,99",250.0,"0,34","479,40","0,32","153,40","0,44€","632,80"
1524,,,7.0,1635.0,"0,340","4,99",250.0,"0,34","555,90","0,28","155,65","0,43€","711,55"
1525,,,8.0,1860.0,"0,340","4,99",250.0,"0,34","632,40","0,26","164,42","0,42€","796,82"
1526,,,9.0,2085.0,"0,340","4,99",250.0,"0,34","708,90","0,24","170,13","0,42€","879,03"
1527,,,10.0,2310.0,"0,340","4,99",250.0,"0,34","785,40","0,22","172,78","0,41€","958,18"
1528,,,,,,,,,,,,,
1529,200440020000-PAL,"Runde Palmblatt-Schüsseln 15 cm , Anzahl 
pro Verp. = 25 Stück , Umverpackung/ VE = , VE je Karton = 30 , Kartons auf Palette
 = 12",1.0,9000.0,"0,340","4,99",250.0,"0,340",3060,"0,20","612,00","0,41€","3672,00"
1530,,,2.0,18000.0,"0,340","4,99",250.0,"0,340",6120,"0,19","1162,80","0,40€","7282,80"
1531,,,3.0,27000.0,"0,340","4,99",250.0,"0,340",9180,"0,18","1652,40","0,40€","10832,40"
1532,,,4.0,36000.0,"0,340","4,99",250.0,"0,340",12240,"0,17","2080,80","0,40€","14320,80"
1533,,,5.0,45000.0,"0,340","4,99",250.0,"0,340",15300,"0,16","2448,00","0,39€","17748,00"
1534,,,6.0,54000.0,"0,340","4,99",250.0,"0,340",18360,"0,15","2754,00","0,39€","21114,00"
1535,,,7.0,63000.0,"0,340","4,99",250.0,"0,340",21420,"0,14","2998,80","0,39€","24418,80"
1536,,,8.0,72000.0,"0,340","4,99",250.0,"0,340",24480,"0,13","3182,40","0,38€","27662,40"
1537,,,9.0,81000.0,"0,340","4,99",250.0,"0,340",27540,"0,12","3304,80","0,38€","30844,80"
1538,,,10.0,90000.0,"0,340","4,99",250.0,"0,340",30600,"0,10","3060,00","0,37€","33660,00"
1539,,,,,,,,,,,,,
1540,200441020000,"Runde Palmblatt-Schüsseln 18 cm , Anzahl 
pro Verp. = 25 Stück , Umverpackung/ VE = , VE je Karton = 24 , Kartons auf Palette
 = 12",1.0,285.0,"0,350","4,99",250.0,"0,36","104,74","0,45","47,13","0,53€","151,87"
1541,,,2.0,510.0,"0,350","4,99",250.0,"0,35","183,49","0,42","77,06","0,51€","260,55"
1542,,,3.0,735.0,"0,350","4,99",250.0,"0,35","257,25","0,38","97,75","0,48€","355,0"
1543,,,4.0,960.0,"0,350","4,99",250.0,"0,35","336,0","0,36","120,96","0,47€","456,96"
1544,,,5.0,1185.0,"0,350","4,99",250.0,"0,35","414,75","0,34","141,01","0,46€","555,76"
1545,,,6.0,1410.0,"0,350","4,99",250.0,"0,35","493,49","0,32","157,92","0,46€","651,42"
1546,,,7.0,1635.0,"0,350","4,99",250.0,"0,35","572,25","0,28","160,23","0,44€","732,48"
1547,,,8.0,1860.0,"0,350","4,99",250.0,"0,35","651,0","0,26","169,26","0,44€","820,26"
1548,,,9.0,2085.0,"0,350","4,99",250.0,"0,35","729,75","0,24","175,14","0,43€","904,89"
1549,,,10.0,2310.0,"0,350","4,99",250.0,"0,35","808,5","0,22","177,87","0,42€","986,37"
1550,,,,,,,,,,,,,
1551,200441020000-PAL,"Runde Palmblatt-Schüsseln 18 cm , Anzahl 
pro Verp. = 25 Stück , Umverpackung/ VE = , VE je Karton = 24 , Kartons auf Palette
 = 12",1.0,7200.0,"0,350","4,99",250.0,"0,350",2520,"0,20","504,00","0,42€","3024,00"
1552,,,2.0,14400.0,"0,350","4,99",250.0,"0,350",5040,"0,19","957,60","0,42€","5997,60"
1553,,,3.0,21600.0,"0,350","4,99",250.0,"0,350",7560,"0,18","1360,80","0,41€","8920,80"
1554,,,4.0,28800.0,"0,350","4,99",250.0,"0,350",10080,"0,17","1713,60","0,41€","11793,60"
1555,,,5.0,36000.0,"0,350","4,99",250.0,"0,350",12600,"0,16","2016,00","0,41€","14616,00"
1556,,,6.0,43200.0,"0,350","4,99",250.0,"0,350",15120,"0,15","2268,00","0,40€","17388,00"
1557,,,7.0,50400.0,"0,350","4,99",250.0,"0,350",17640,"0,14","2469,60","0,40€","20109,60"
1558,,,8.0,57600.0,"0,350","4,99",250.0,"0,350",20160,"0,13","2620,80","0,40€","22780,80"
1559,,,9.0,64800.0,"0,350","4,99",250.0,"0,350",22680,"0,12","2721,60","0,39€","25401,60"
1560,,,10.0,72000.0,"0,350","4,99",250.0,"0,350",25200,"0,10","2520,00","0,39€","27720,00"
1561,,,,,,,,,,,,,
1562,200442020000,"Quadratische Palmblatt-Schüsseln 10 cm , Anzahl 
pro Verp. = 25 Stück , Umverpackung/ VE = , VE je Karton = 84 , Kartons auf Palette
 = 12",1.0,465.0,"0,210","4,99",250.0,"0,22","102,63","0,45","46,18","0,32€","148,82"
1563,,,2.0,690.0,"0,210","4,99",250.0,"0,21","149,89","0,42","62,95","0,30€","212,84"
1564,,,3.0,915.0,"0,210","4,99",250.0,"0,21","197,14","0,38","74,91","0,29€","272,05"
1565,,,4.0,1140.0,"0,210","4,99",250.0,"0,21","244,39","0,36","87,98","0,29€","332,37"
1566,,,5.0,1365.0,"0,210","4,99",250.0,"0,21","286,65","0,34","97,46","0,28€","384,10"
1567,,,6.0,1590.0,"0,210","4,99",250.0,"0,21","333,9","0,32","106,84","0,27€","440,74"
1568,,,7.0,1815.0,"0,210","4,99",250.0,"0,21","381,15","0,28","106,72","0,26€","487,87"
1569,,,8.0,2040.0,"0,210","4,99",250.0,"0,21","428,4","0,26","111,38","0,26€","539,78"
1570,,,9.0,2265.0,"0,210","4,99",250.0,"0,21","475,65","0,24","114,15","0,26€","589,8"
1571,,,10.0,2490.0,"0,210","4,99",250.0,"0,21","522,9","0,22","115,03","0,25€","637,93"
1572,,,,,,,,,,,,,
1573,200442020000-PAL,"Quadratische Palmblatt-Schüsseln 10 cm , Anzahl 
pro Verp. = 25 Stück , Umverpackung/ VE = , VE je Karton = 84 , Kartons auf Palette
 = 12",1.0,19040.0,"0,210","4,99",250.0,"0,21","3998,39","0,20","799,68","0,25€","4798,08"
1574,,,2.0,44240.0,"0,210","4,99",250.0,"0,21","9290,4","0,19","1765,17","0,24€","11055,57"
1575,,,3.0,69440.0,"0,210","4,99",250.0,"0,21","14582,4","0,18","2624,83","0,24€","17207,23"
1576,,,4.0,94640.0,"0,210","4,99",250.0,"0,20","19874,39","0,17","3378,64","0,24€","23253,03"
1577,,,5.0,119840.0,"0,210","4,99",250.0,"0,21","25166,39","0,16","4026,62","0,24€","29193,01"
1578,,,6.0,145040.0,"0,210","4,99",250.0,"0,21","30458,39","0,15","4568,75","0,24€","35027,14"
1579,,,7.0,170240.0,"0,210","4,99",250.0,"0,21","35750,4","0,14","5005,05","0,23€","40755,45"
1580,,,8.0,195440.0,"0,210","4,99",250.0,"0,21","41042,4","0,13","5335,51","0,23€","46377,91"
1581,,,9.0,220640.0,"0,210","4,99",250.0,"0,21","46334,4","0,12","5560,12","0,23€","51894,52"
1582,,,10.0,245840.0,"0,210","4,99",250.0,"0,21","51626,4","0,10","5162,64","0,23€","56789,04"
1583,,,,,,,,,,,,,
1584,200450020000,"Quadratische Palmblatt-Schüsseln 14 cm , Anzahl 
pro Verp. = 25 Stück , Umverpackung/ VE = , VE je Karton = 18 , Kartons auf Palette
 = 12",1.0,365.0,"0,270","4,99",250.0,"0,28","103,54","0,45","46,59","0,41€","150,13"
1585,,,2.0,590.0,"0,270","4,99",250.0,"0,27","164,29","0,42","69,00","0,39€","233,29"
1586,,,3.0,815.0,"0,270","4,99",250.0,"0,27","225,04","0,38","85,51","0,38€","310,55"
1587,,,4.0,1040.0,"0,270","4,99",250.0,"0,27","280,8","0,36","101,08","0,36€","381,88"
1588,,,5.0,1265.0,"0,270","4,99",250.0,"0,27","341,55","0,34","116,12","0,36€","457,67"
1589,,,6.0,1490.0,"0,270","4,99",250.0,"0,27","402,3","0,32","128,73","0,35€","531,03"
1590,,,7.0,1715.0,"0,270","4,99",250.0,"0,27","463,05","0,28","129,65","0,34€","592,7"
1591,,,8.0,1940.0,"0,270","4,99",250.0,"0,27","523,80","0,26","136,18","0,34€","659,98"
1592,,,9.0,2165.0,"0,270","4,99",250.0,"0,27","584,55","0,24","140,29","0,33€","724,84"
1593,,,10.0,2390.0,"0,270","4,99",250.0,"0,27","645,30","0,22","141,96","0,32€","787,26"
1594,,,,,,,,,,,,,
1595,200450020000-PAL,"Quadratische Palmblatt-Schüsseln 14 cm , Anzahl 
pro Verp. = 25 Stück , Umverpackung/ VE = , VE je Karton = 18 , Kartons auf Palette
 = 12",1.0,5400.0,"0,270","4,99",250.0,"0,270",1458,"0,20","291,60","0,32€","1749,60"
1596,,,2.0,10800.0,"0,270","4,99",250.0,"0,270",2916,"0,19","554,04","0,32€","3470,04"
1597,,,3.0,16200.0,"0,270","4,99",250.0,"0,270",4374,"0,18","787,32","0,32€","5161,32"
1598,,,4.0,21600.0,"0,270","4,99",250.0,"0,270",5832,"0,17","991,44","0,32€","6823,44"
1599,,,5.0,27000.0,"0,270","4,99",250.0,"0,270",7290,"0,16","1166,40","0,31€","8456,40"
1600,,,6.0,32400.0,"0,270","4,99",250.0,"0,270",8748,"0,15","1312,20","0,31€","10060,20"
1601,,,7.0,37800.0,"0,270","4,99",250.0,"0,270",10206,"0,14","1428,84","0,31€","11634,84"
1602,,,8.0,43200.0,"0,270","4,99",250.0,"0,270",11664,"0,13","1516,32","0,31€","13180,32"
1603,,,9.0,48600.0,"0,270","4,99",250.0,"0,270",13122,"0,12","1574,64","0,30€","14696,64"
1604,,,10.0,54000.0,"0,270","4,99",250.0,"0,270",14580,"0,10","1458,00","0,30€","16038,00"
1605,,,,,,,,,,,,,
1606,200451020000,"Palmblatt-Dipschälchen 8 cm , Anzahl 
pro Verp. = 25 Stück , Umverpackung/ VE = , VE je Karton = 84 , Kartons auf Palette
 = 12",1.0,520.0,"0,190","4,99",250.0,"0,19","103,78","0,45","46,70","0,28€","150,49"
1607,,,2.0,1020.0,"0,190","4,99",250.0,"0,19","198,79","0,42","83,49","0,27€","282,28"
1608,,,3.0,1520.0,"0,190","4,99",250.0,"0,19","288,8","0,38","109,74","0,26€","398,54"
1609,,,4.0,2020.0,"0,190","4,99",250.0,"0,19","383,8","0,36","138,16","0,25€","521,96"
1610,,,5.0,2520.0,"0,190","4,99",250.0,"0,19","478,8","0,34","162,79","0,25€","641,59"
1611,,,6.0,3020.0,"0,190","4,99",250.0,"0,18","573,8","0,32","183,61","0,25€","757,41"
1612,,,7.0,3520.0,"0,190","4,99",250.0,"0,18","668,8","0,28","187,26","0,24€","856,06"
1613,,,8.0,4020.0,"0,190","4,99",250.0,"0,19","763,8","0,26","198,58","0,23€","962,38"
1614,,,9.0,4520.0,"0,190","4,99",250.0,"0,19","858,8","0,24","206,11","0,23€","1064,90"
1615,,,10.0,5020.0,"0,190","4,99",250.0,"0,19","953,8","0,22","209,83","0,23€","1163,62"
1616,,,,,,,,,,,,,
1617,200451020000-PAL,"Palmblatt-Dipschälchen 8 cm , Anzahl 
pro Verp. = 25 Stück , Umverpackung/ VE = , VE je Karton = 84 , Kartons auf Palette
 = 12",1.0,21040.0,"0,190","4,99",250.0,"0,19","3997,6","0,20","799,52","0,22€","4797,12"
1618,,,2.0,46240.0,"0,190","4,99",250.0,"0,19","8785,6","0,19","1669,26","0,22€","10454,86"
1619,,,3.0,71440.0,"0,190","4,99",250.0,"0,19","13573,6","0,18","2443,24","0,22€","16016,84"
1620,,,4.0,96640.0,"0,190","4,99",250.0,"0,18","18361,6","0,17","3121,47","0,22€","21483,07"
1621,,,5.0,121840.0,"0,190","4,99",250.0,"0,18","23149,6","0,16","3703,93","0,22€","26853,53"
1622,,,6.0,147040.0,"0,190","4,99",250.0,"0,19","27937,6","0,15","4190,63","0,21€","32128,23"
1623,,,7.0,172240.0,"0,190","4,99",250.0,"0,19","32725,60","0,14","4581,58","0,21€","37307,18"
1624,,,8.0,197440.0,"0,190","4,99",250.0,"0,19","37513,6","0,13","4876,76","0,21€","42390,36"
1625,,,9.0,222640.0,"0,190","4,99",250.0,"0,19","42301,6","0,12","5076,19","0,21€","47377,79"
1626,,,10.0,247840.0,"0,190","4,99",250.0,"0,19","47089,6","0,10","4708,96","0,20€","51798,56"
1627,,,,,,,,,,,,,
1628,200452020000,"Ohrförmige Palmblatt.Schüssel 5 cm , Anzahl 
pro Verp. = 25 Stück , Umverpackung/ VE = , VE je Karton = 240 , Kartons auf Palette
 = 12",1.0,1000.0,"0,230","4,99",250.0,"0,235","234,99","0,45","105,75","0,34€","340,74"
1629,,,2.0,2000.0,"0,230","4,99",250.0,"0,230",460,"0,42","193,20","0,33€","653,20"
1630,,,3.0,3000.0,"0,230","4,99",250.0,"0,230",690,"0,38","262,20","0,32€","952,20"
1631,,,4.0,4000.0,"0,230","4,99",250.0,"0,230",920,"0,36","331,20","0,31€","1251,20"
1632,,,5.0,5000.0,"0,230","4,99",250.0,"0,230",1150,"0,34","391,00","0,31€","1541,00"
1633,,,6.0,6000.0,"0,230","4,99",250.0,"0,230",1380,"0,32","441,60","0,30€","1821,60"
1634,,,7.0,7000.0,"0,230","4,99",250.0,"0,230",1610,"0,28","450,80","0,29€","2060,80"
1635,,,8.0,8000.0,"0,230","4,99",250.0,"0,230",1840,"0,26","478,40","0,29€","2318,40"
1636,,,9.0,9000.0,"0,230","4,99",250.0,"0,230",2070,"0,24","496,80","0,29€","2566,80"
1637,,,10.0,10000.0,"0,230","4,99",250.0,"0,230",2300,"0,22","506,00","0,28€","2806,00"
1638,,,,,,,,,,,,,
1639,200452020000-PAL,"Ohrförmige Palmblatt.Schüssel 5 cm , Anzahl 
pro Verp. = 25 Stück , Umverpackung/ VE = , VE je Karton = 240 , Kartons auf Palette
 = 12",1.0,17360.0,"0,230","4,99",250.0,"0,23","3992,8","0,20","798,56","0,27€","4791,36"
1640,,,2.0,89360.0,"0,230","4,99",250.0,"0,22","20552,8","0,19","3905,03","0,27€","24457,82"
1641,,,3.0,161360.0,"0,230","4,99",250.0,"0,23","37112,8","0,18","6680,30","0,27€","43793,10"
1642,,,4.0,233360.0,"0,230","4,99",250.0,"0,23","53672,8","0,17","9124,37","0,26€","62797,17"
1643,,,5.0,305360.0,"0,230","4,99",250.0,"0,23","70232,8","0,16","11237,24","0,26€","81470,04"
1644,,,6.0,377360.0,"0,230","4,99",250.0,"0,23","86792,8","0,15","13018,92","0,26€","99811,72"
